Date,TQQQ,max,drawdown,daily_return,stock1_normalized
2021-05-04,115962.93326246891,129244.57061808542,-0.10276359998799038,-0.05269123466151315,115962.93326246891
2021-05-05,114610.49685900651,129244.57061808542,-0.11322776414587071,-0.011662661209175473,114610.49685900651
2021-05-06,117118.8636214724,129244.57061808542,-0.09381985594152495,0.021886012461421078,117118.8636214724
2021-05-07,119985.57479218254,129244.57061808542,-0.07163934068273543,0.024476938061620324,119985.57479218254
2021-05-10,110969.31446433575,129244.57061808542,-0.1414005715393075,-0.07514453586160785,110969.31446433575
2021-05-11,110414.46401163262,129244.57061808542,-0.1456935987051658,-0.005000034968058231,110414.46401163262
2021-05-12,102010.85418205865,129244.57061808542,-0.2107145878994154,-0.07610968277388563,102010.85418205865
2021-05-13,104160.88535532905,129244.57061808542,-0.1940792185141614,0.021076494168289495,104160.88535532905
2021-05-14,110934.63796461346,129244.57061808542,-0.14166887294304506,0.06503163434312964,110934.63796461346
2021-05-17,109062.02760817025,129244.57061808542,-0.1561577628630459,-0.01688030349042602,109062.02760817025
2021-05-18,106773.29043601063,129244.57061808542,-0.17386633786325056,-0.020985646630213184,106773.29043601063
2021-05-19,107166.30252492841,129244.57061808542,-0.17082549764042124,0.003680809004882324,107166.30252492841
2021-05-20,113362.08995471105,129244.57061808542,-0.12288702409253785,0.05781469812622686,113362.08995471105
2021-05-21,111489.47959826783,129244.57061808542,-0.13737591401253868,-0.016518841150435115,111489.47959826783
2021-05-24,117072.62534882643,129244.57061808542,-0.09417761389162557,0.05007778106666616,117072.62534882643
2021-05-25,117639.02875540449,129244.57061808542,-0.08979519841475601,0.004838051635815077,117639.02875540449
2021-05-26,118829.64443317906,129244.57061808542,-0.08058308472920087,0.010120924070616821,118829.64443317906
2021-05-27,117442.52271094562,129244.57061808542,-0.09131561852617057,-0.011673195933977976,117442.52271094562
2021-05-28,118586.89129702542,129244.57061808542,-0.08246133102606829,0.009744073608639825,118586.89129702542
2021-06-01,117430.96093802192,129244.57061808542,-0.09140507507253384,-0.009747539094420055,117430.96093802192
2021-06-02,118043.61143629474,129244.57061808542,-0.0866648334102114,0.0052171121940844944,118043.61143629474
2021-06-03,114333.07604217935,129244.57061808542,-0.11537424361112368,-0.03143359770992671,114333.07604217935
2021-06-04,120193.64260956514,129244.57061808542,-0.07002946402495738,0.051258715065303884,120193.64260956514
2021-06-07,121257.09642327669,129244.57061808542,-0.061801235878693316,0.008847837461470887,121257.09642327669
2021-06-08,121395.8024221659,129244.57061808542,-0.06072803026374267,0.001143900051878477,121395.8024221659
2021-06-09,121534.51724010387,129244.57061808542,-0.05965475641344012,0.001142665686706179,121534.51724010387
2021-06-10,125256.61440714292,129244.57061808542,-0.030855889666164905,0.03062584401175239,125256.61440714292
2021-06-11,126250.71522140983,129244.57061808542,-0.023164264327376324,0.007936513524432476,126250.71522140983
2021-06-14,129787.85929786491,129787.85929786491,0.0,0.028016824065130175,129787.85929786491
2021-06-15,127383.52203456593,129787.85929786491,-0.01852513229131078,-0.01852513229131081,127383.52203456593
2021-06-16,126019.52385817985,129787.85929786491,-0.029034575807562104,-0.010707807058561003,126019.52385817985
2021-06-17,130724.16006656215,130724.16006656215,0.0,0.03733259787330101,130724.16006656215
2021-06-18,127603.15162487222,130724.16006656215,-0.023874763778178248,-0.02387476377817821,127603.15162487222
2021-06-21,129938.13588872658,130724.16006656215,-0.006012845501821105,0.0182987977500646,129938.13588872658
2021-06-22,133567.75651047367,133567.75651047367,0.0,0.027933451537702103,133567.75651047367
2021-06-23,133798.93905465488,133798.93905465488,0.0,0.0017308259884045718,133798.93905465488
2021-06-24,136261.06754447476,136261.06754447476,0.0,0.018401704133200525,136261.06754447476
2021-06-25,135833.3789558347,136261.06754447476,-0.003138743856534631,-0.003138743856534676,135833.3789558347
2021-06-28,140642.0446633839,140642.0446633839,0.0,0.03540120804263225,140642.0446633839
2021-06-29,142225.67243007626,142225.67243007626,0.0,0.011259988223881967,142225.67243007626
2021-06-30,141601.4689779285,142225.67243007626,-0.004388824053228718,-0.004388824053228713,141601.4689779285
2021-07-01,141670.82197737313,142225.67243007626,-0.0039011976053473685,0.0004897759885205133,141670.82197737313
2021-07-02,146479.49650397108,146479.49650397108,0.0,0.03394258930301097,146479.49650397108
2021-07-06,148444.57458665752,148444.57458665752,0.0,0.01341537982848795,148444.57458665752
2021-07-07,149392.44594732719,149392.44594732719,0.0,0.006385355364512346,149392.44594732719
2021-07-08,146803.15559344424,149392.44594732719,-0.017332137093436933,-0.01733213709343695,146803.15559344424
2021-07-09,149288.39881006276,149392.44594732719,-0.0006964685302837146,0.016929085799089583,149288.39881006276
2021-07-12,151161.01798555473,151161.01798555473,0.0,0.012543634940277437,151161.01798555473
2021-07-13,151080.09439413768,151161.01798555473,-0.0005353469597882039,-0.0005353469597881855,151080.09439413768
2021-07-14,151900.8127097931,151900.8127097931,0.0,0.005432339177088075,151900.8127097931
2021-07-15,148756.68072225575,151900.8127097931,-0.02069858568528015,-0.020698585685280158,148756.68072225575
2021-07-16,145103.9365546613,151900.8127097931,-0.04474548907198566,-0.024555160479914795,145103.9365546613
2021-07-19,141624.58370472715,151900.8127097931,-0.06765091523702847,-0.023978349123722653,141624.58370472715
2021-07-20,146294.54341338712,151900.8127097931,-0.036907434505414886,0.03297421666845901,146294.54341338712
